Date,Value
10/1,70.364
10/2,71.333
10/3,71.657
10/4,72.303
10/5,72.303
10/6,72.303
10/7,72.505
10/8,71.374
10/9,71.98
10/10,73.111
10/11,75.17
10/12,75.17
10/13,75.17
10/14,76.667
10/15,75.495
10/16,73.434
10/17,73.313
10/18,71.535
10/19,71.535
10/20,72
10/21,71.697
10/22,73.071
10/23,73.96
10/24,75.212
10/25,75.495
10/26,75.495
10/27,75.495
,
,
,
